purchase_order_id,shipment_id,container_id,product_id,consignee_company_id,supplier_company_id,purchase_order_created_date,purchase_order_requested_cargo_ready_date,purchase_order_requested_delivery_date,booking_created_date,booking_cargo_ready_date,purchase_order_sku_count,purchase_order_sku_price,booking_sku_count,shipped_sku_count,shipped_sku_price
51221,608790,227595,3107982,683679,748398,2019-08-01 23:00:20.999173,2019-10-26,,2019-08-30 03:52:08.960905,2019-10-15,2561,,2561,2561,15.21
10733,421419,,1659191,656536,668573,2018-06-21 10:52:02.57409,2018-09-25,2018-10-09,2018-09-26 09:14:27.342848,2018-09-29,20,14.13,20,,
22609,539098,,2505479,656536,702454,2019-03-01 14:53:27.929693,2019-05-20,2019-07-03,2019-05-14 05:17:03.075565,2019-05-20,59,18.96,59,,
40859,590888,,2188796,656536,702454,2019-05-28 09:37:12.791597,2019-06-30,2019-08-11,2019-08-06 04:50:47.902872,2019-08-07,192,17.38,192,,
5214,149315,,1212931,546609,631676,2018-08-08 22:09:50.074166,2018-01-22,2018-04-06,2018-01-18 02:23:47.442541,2018-01-22,1098,71.51,1098,1098,71.51
36826,542493,,1589308,546609,631676,2019-07-18 02:00:43.510909,2019-06-18,2019-07-31,2019-05-20 06:08:45.176098,2019-06-12,220,49.53,220,,
42228,554590,194528,3106080,683679,748739,2019-07-16 16:23:07.768384,2019-07-20,2019-08-21,2019-06-10 09:09:58.559233,2019-07-02,3688,,3688,3688,92.44
12039,372515,108905,919279,546609,639558,2018-11-10 03:03:13.00341,2018-09-25,2018-11-06,2018-08-06 11:33:25.92597,2018-09-25,1098,36.68,1098,1098,36.68
13316,428583,,2085946,656536,668561,2018-09-18 09:43:44.88133,2018-09-20,2018-11-05,2018-10-10 16:13:38.445993,2018-10-11,99,31.43,99,,
48677,605755,,3180824,546609,631676,2019-08-27 02:01:19.426411,2019-10-01,2019-11-01,2019-08-27 03:06:49.317069,2019-09-27,879,62.81,879,,
42888,563728,195969,3177249,730503,751320,2019-06-20 20:06:42.499168,2019-07-01,2019-08-11,2019-06-24 17:28:13.225666,2019-06-25,11851,5.43,11851,11851,5.43
42639,571990,,3177804,730503,751339,2019-06-20 20:06:45.486882,2019-07-22,2019-09-08,2019-07-27 03:17:06.809321,2019-07-28,4170,8.45,4170,,
5115,144897,,1024489,546609,639363,2018-08-08 22:09:23.341215,2018-01-15,2018-02-09,2018-01-04 11:23:21.572953,2018-01-15,3312,22.53,3312,3312,22.53
8513,269950,,1215505,546609,639363,2018-08-08 22:08:53.620294,2018-05-28,2018-07-02,2018-05-04 07:50:41.681972,2018-05-28,3295,13.01,3295,3295,10.34
48685,618209,,3478803,546609,654310,2019-08-27 02:01:39.482506,2019-10-11,2019-11-15,2019-09-12 07:18:24.085642,2019-10-15,879,38.08,879,,
42211,559601,201144,3105831,683679,748633,2019-07-16 16:23:06.507199,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,205,,1537,205,5.61
13006,414661,,1560593,656536,668631,2018-09-11 09:46:09.552131,2018-09-25,2018-10-09,2018-09-13 06:35:20.779175,2018-09-25,187,45.73,187,,
11586,399234,,1744521,656536,668660,2018-07-23 08:44:33.458288,2018-08-31,2018-09-14,2018-08-27 03:00:00.878267,2018-08-31,798,18.79,798,,
10648,347525,,86365,546609,639194,2018-08-21 02:08:31.650637,2018-07-30,2018-09-10,2018-07-17 01:41:10.607108,2018-07-30,24302,7.38,24302,,
35533,546252,,1589315,546609,633728,2019-07-22 02:00:41.979096,2019-06-12,2019-07-24,2019-05-25 01:17:15.665308,2019-06-12,659,71.68,659,,
46565,570429,,3106230,683679,748415,2019-07-11 02:43:02.910371,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,154,,51,154,56.06
55583,616027,,3307882,683679,749068,2019-09-03 18:00:16.011966,2019-10-26,2019-11-21,2019-09-10 03:36:16.643755,2019-10-26,369,244.62,369,,
40785,576080,,3112979,656536,668631,2019-06-20 09:28:11.145106,2019-07-26,2019-08-30,2019-07-15 02:11:06.073279,2019-07-29,25,34.25,25,,
43378,599874,,3230970,656536,668631,2019-06-13 13:47:34.970171,2019-08-30,2019-10-17,2019-08-19 08:14:31.048011,2019-09-02,448,23.11,448,,
49623,614013,,3105848,683679,748633,2019-07-22 22:00:22.62144,2019-11-29,2019-11-29,2019-09-06 09:03:16.803,2019-09-28,77,7.86,154,,
41517,572664,208467,1589379,546609,649537,2019-08-27 02:02:49.779393,2019-08-01,2019-08-30,2019-07-09 06:47:32.328145,2019-08-01,2539,107.46,2539,2539,107.46
8592,376212,,1449861,656536,668660,2018-07-05 06:42:53.060452,2018-08-09,2018-08-23,2018-08-08 13:18:28.085639,2018-08-09,355,48.39,355,,
11413,414098,,542500,546609,632222,2018-10-15 02:02:51.428084,2018-09-14,2018-10-15,2018-09-12 10:50:31.38642,2018-09-19,1230,9.36,1230,,
56454,617425,,1589392,546609,639363,2019-09-11 02:01:47.137357,2019-10-25,2019-11-25,2019-09-11 11:00:31.756375,2019-10-25,3295,20.99,3295,,
15753,474941,,2362872,656536,702454,2018-11-01 12:36:48.824538,2019-01-12,2019-02-16,2019-01-08 10:18:11.643048,2019-01-14,429,12.47,429,,
48487,586440,222360,3107575,683679,748103,2019-07-17 17:40:32.335792,2019-09-14,2019-11-07,2019-07-30 08:23:23.873934,2019-08-30,307,37.24,307,307,34.07
52557,607318,,1413912,656536,668660,2019-08-21 10:38:03.928626,2019-09-20,2019-11-07,2019-08-28 13:26:18.69328,2019-08-30,985,20.29,985,,
4259,121490,,48907,546609,633728,2018-08-08 22:09:33.457145,2017-11-06,2017-12-18,2017-10-14 01:59:07.14102,2017-11-06,448,25.08,448,448,25.08
11644,418494,,1745118,656536,668555,2018-07-23 11:10:27.094112,2018-09-28,2018-10-12,2018-09-20 12:41:38.910261,2018-09-28,517,19.95,478,,
42168,586284,221807,3105247,683679,749342,2019-08-12 16:00:29.220808,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,1281,2.82,1281,1281,2.82
42197,570572,,3107018,683679,748753,2019-07-16 16:23:07.035354,2019-07-13,2019-09-20,2019-07-04 09:55:37.730891,2019-08-30,743,,1537,,
48491,586440,222355,3108018,683679,748103,2019-07-17 17:40:26.028071,2019-09-14,2019-10-30,2019-07-30 08:23:23.873934,2019-08-30,256,23.33,256,256,21.33
42658,570824,221785,3177414,730503,751322,2019-06-20 20:06:42.433385,2019-08-12,2019-09-22,2019-07-05 04:24:02.804312,2019-08-12,3786,5.92,3786,3786,5.92
47905,589186,,3106015,683679,684491,2019-07-12 19:37:11.902436,2019-09-07,2019-10-26,2019-08-02 09:43:10.896508,2019-09-30,461,,461,,
10941,328666,,1584549,656536,668570,2018-06-28 10:34:55.609737,2018-07-05,2018-08-18,2018-06-29 10:10:19.763042,2018-07-04,700,37.00,700,,
7206,266982,,1385342,656536,668631,2018-02-28 14:28:29.521553,2018-05-20,2018-07-02,2018-05-02 02:56:09.087585,2018-05-12,59,19.37,59,,
43409,613780,,2948380,656536,702454,2019-07-19 13:47:34.979721,2019-08-07,2019-09-22,2019-09-06 04:25:52.964306,2019-09-12,69,31.10,69,,
42384,574370,,3192477,656536,668660,2019-06-11 14:18:28.596913,2019-07-16,2019-07-30,2019-07-11 03:13:43.981932,2019-07-17,906,16.63,906,,
44989,610685,,3176270,730503,754550,2019-08-14 00:21:41.479939,2019-09-23,2019-11-10,2019-09-03 06:12:39.842058,2019-09-11,2469,7.77,2469,,
10159,372170,,1589378,546609,649537,2018-09-26 02:02:46.77804,2018-09-01,2018-10-08,2018-08-06 08:36:58.88525,2018-08-29,17352,17.99,17352,,
42167,562235,,3107915,683679,748103,2019-07-16 16:23:06.276197,2019-08-03,2019-08-20,2019-07-05 07:23:57.960477,2019-08-17,102,,102,102,5.88
9704,375392,,1572881,656536,668631,2018-05-21 12:18:29.299632,2018-08-14,2018-10-01,2018-08-08 02:50:25.589838,2018-08-27,355,0.00,355,,
9019,375392,,1489679,656536,668631,2018-04-23 12:27:57.669403,2018-08-15,2018-10-02,2018-08-08 02:50:25.589838,2018-08-27,103,49.05,103,,
43125,576080,,2854301,656536,668631,2019-06-20 13:49:16.462732,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,113,19.95,113,,
39362,583642,,3079801,656536,668570,2019-05-16 14:21:09.410773,2019-08-05,2019-09-22,2019-07-25 06:07:46.02128,2019-08-05,310,41.49,310,,
35442,561532,,2988038,656536,668660,2019-06-05 08:56:15.540632,2019-06-20,2019-06-29,2019-06-20 09:08:02.605638,2019-06-21,207,23.61,207,,
42747,573781,,3177720,730503,751345,2019-06-20 20:06:44.072094,2019-07-22,2019-09-08,2019-07-10 09:24:51.605908,2019-07-17,700,17.67,700,700,17.67
42206,556160,,3105285,683679,748940,2019-07-16 16:23:07.680302,2019-08-24,2019-09-18,2019-06-12 21:51:01.985708,2019-08-13,5122,,5122,5122,22.03
46837,614013,,3105270,683679,749342,2019-07-16 16:23:04.826758,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,154,,154,,
9043,320015,,715210,546609,632222,2019-06-09 20:35:12.489054,2018-06-29,2018-07-30,2018-06-22 07:15:34.203028,2018-06-30,4402,6.36,4402,,
42678,612714,,3177790,730503,751018,2019-08-14 00:21:42.364762,2019-09-30,2019-11-10,2019-09-05 06:38:31.459712,2019-09-20,8888,7.12,8888,,
34204,541570,,2248096,656536,668631,2019-05-31 12:53:38.92884,2019-05-30,2019-06-04,2019-05-17 07:43:30.835361,2019-05-30,409,27.19,409,,
9884,412442,,1581082,656536,666747,2018-08-28 06:54:21.819121,2018-09-19,2018-10-03,2018-09-10 08:38:22.73069,2018-09-15,458,24.78,458,,
35277,531344,,2987577,656536,702454,2019-04-24 08:00:41.735964,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,69,28.77,69,,
14903,470601,,2259070,656536,668561,2018-10-24 08:24:11.120024,2019-01-19,2019-03-06,2019-01-14 05:31:42.816028,2019-01-14,30,17.71,118,,
48484,580809,,3108013,683679,748415,2019-07-12 19:37:11.745814,2019-10-01,2019-10-01,2019-07-22 02:27:15.667269,2019-09-01,51,,51,,
8613,279685,,1438904,656536,668631,2018-04-04 08:31:09.095679,2018-06-01,2018-06-15,2018-05-21 12:16:45.998009,2018-06-01,1241,25.61,1241,,
42206,556160,,3105246,683679,748940,2019-07-16 16:23:07.680302,2019-08-24,2019-09-18,2019-06-12 21:51:01.985708,2019-08-13,1537,,1537,1537,27.56
11891,431554,,1849205,656536,668403,2018-10-12 09:08:42.315685,2018-10-22,2018-11-05,2018-10-16 08:21:06.558299,2018-10-21,153,20.79,153,,
8808,268658,,1196707,546609,631676,2019-06-09 20:35:12.413416,2018-06-06,2018-07-18,2018-05-03 08:16:57.259855,2018-05-31,659,76.84,659,659,59.42
46830,570931,,3106608,683679,748103,2019-07-16 16:23:03.494268,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,51,,51,51,54.88
26370,507051,,2198657,546609,639362,2019-04-18 14:47:35.730948,,2019-05-06,2019-03-19 10:51:30.244274,2019-03-25,5193,1.71,6590,,
9380,333390,,1545799,656536,668631,2018-07-09 11:09:19.583238,2018-08-01,2018-09-18,2018-07-19 09:52:25.469296,2018-08-04,325,18.29,325,,
9619,316842,,1571149,678526,678629,2018-05-16 23:12:59.063836,2018-06-29,,2018-06-20 06:42:31.170252,2018-06-29,14584,10.46,3784,,
11144,362332,98759,1024338,546609,631676,2018-09-26 02:07:10.931618,2018-09-07,2018-10-08,2018-07-28 01:24:03.330153,2018-08-30,764,35.74,764,764,35.74
4254,122033,,1161535,546609,639361,2019-06-09 20:35:10.683981,2017-11-06,2017-12-18,2017-10-17 03:53:55.659924,2017-11-06,2197,3.00,2197,2197,3.00
42224,555358,205522,3106274,683679,748386,2019-07-12 00:23:51.365964,2019-07-27,2019-09-04,2019-06-11 08:36:05.686676,2019-07-27,51,,51,51,21.72
16229,461124,133140,86381,546609,649537,2019-01-18 03:02:20.136732,2018-12-20,2019-01-25,2018-12-11 08:58:03.046382,2018-12-27,1599,175.65,1599,1599,175.65
46833,570773,221753,3105702,683679,748633,2019-07-16 16:23:04.104473,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,922,,230,922,3.33
4873,133409,,48882,546609,639558,2018-08-08 22:10:00.80875,2017-12-15,2018-01-12,2017-11-22 10:09:55.94497,2017-12-15,8303,21.73,8303,8303,21.73
27071,579995,,2829884,656536,702454,2019-05-14 07:33:27.977313,2019-07-22,2019-09-02,2019-07-19 06:36:48.025973,2019-07-22,1133,26.52,1133,,
11129,420714,,1679264,656536,668573,2018-07-31 08:09:31.653028,2018-11-15,2018-11-29,2018-09-25 11:58:22.639727,2018-09-30,59,24.94,59,,
18025,457965,134903,661948,546609,631676,2019-01-16 03:05:18.028442,2019-01-14,2019-02-15,2018-12-05 07:17:30.819812,2019-01-02,966,19.14,966,966,19.14
17790,457334,133851,48909,546609,631676,2019-01-16 03:04:57.993527,2019-01-14,2019-02-11,2018-12-04 08:57:43.580825,2019-01-02,1538,30.21,1538,1538,30.22
39470,583642,,3081559,656536,668570,2019-05-17 09:47:55.065562,2019-08-05,2019-09-22,2019-07-25 06:07:46.02128,2019-08-05,89,47.39,89,,
15748,474941,,2362839,656536,702454,2018-11-01 12:34:40.122285,2019-01-12,2019-02-16,2019-01-08 10:18:11.643048,2019-01-14,690,12.47,690,,
55602,613053,,1589401,546609,639363,2019-09-11 02:01:25.928858,2019-09-25,2019-10-28,2019-09-05 11:28:40.829488,2019-09-25,4674,92.64,4674,,
52741,602606,,3107936,683679,748103,2019-08-15 14:00:30.826661,2019-10-12,2019-12-02,2019-08-22 03:20:28.711565,2019-09-25,15,14.58,15,,
42987,582175,209659,3176312,730503,751328,2019-06-20 20:06:45.533195,2019-08-05,2019-10-13,2019-07-23 13:41:04.36693,2019-07-26,2743,53.14,2743,2743,53.14
43409,613780,,2948383,656536,702454,2019-07-19 13:47:34.979721,2019-08-07,2019-09-22,2019-09-06 04:25:52.964306,2019-09-12,207,31.10,207,,
11550,370435,,1744530,656536,668660,2018-08-07 07:58:57.858066,2018-08-06,2018-08-20,2018-08-03 10:20:57.061117,2018-08-07,103,19.46,103,,
27024,534211,,2248308,656536,668573,2019-05-08 14:04:18.674665,2019-05-30,2019-07-17,2019-05-06 11:17:38.784722,2019-05-20,1980,13.80,1980,,
42208,559601,201144,3107931,683679,748415,2019-07-16 16:23:07.84454,2019-08-17,,2019-06-18 05:45:06.845987,2019-07-06,51,,51,51,438.98
51007,554473,,3555961,730503,750761,2019-07-31 23:55:09.139803,2019-07-01,2019-08-04,2019-06-10 07:05:28.19277,2019-06-24,7,766.57,7,,
43390,590950,,2982729,656536,702454,2019-07-19 13:40:47.937227,2019-08-07,2019-09-22,2019-08-06 06:28:17.460432,2019-08-08,192,42.40,192,,
48485,586440,222360,3107875,683679,748103,2019-08-28 06:26:20.247258,2019-09-14,2019-09-25,2019-07-30 08:23:23.873934,2019-08-30,51,58.80,51,51,53.82
47902,589186,,3106028,683679,684491,2019-07-12 19:37:11.843713,2019-09-07,2019-09-21,2019-08-02 09:43:10.896508,2019-09-30,768,,768,,
36961,582651,,3013055,656536,668561,2019-05-03 12:46:02.206096,2019-08-01,2019-08-14,2019-07-24 05:31:07.15438,2019-07-29,138,22.12,138,,
46266,569475,210364,3108009,683679,749086,2019-07-16 16:23:03.940747,2019-08-24,2019-09-15,2019-07-03 05:03:01.78916,2019-08-05,21769,,21769,21769,7761.95
45033,591729,212866,1589379,546609,649537,2019-08-27 02:02:58.69136,2019-08-15,2019-09-13,2019-08-07 03:03:17.731089,2019-08-15,3075,107.46,3075,3075,107.46
42164,586284,221807,3105235,683679,749342,2019-08-12 16:00:19.742572,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,256,5.14,256,256,5.14
48488,586440,222360,3107798,683679,748103,2019-08-28 06:26:20.231344,2019-09-14,2019-09-25,2019-07-30 08:23:23.873934,2019-08-30,246,7.84,246,246,7.17
8986,304861,,1279741,546609,639363,2018-08-08 22:08:50.274072,2018-06-30,2018-08-11,2018-06-08 04:54:19.325003,2018-06-30,2201,2.90,4402,2201,2.90
46565,570429,,3106509,683679,748415,2019-07-11 02:43:02.910371,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,102,,51,,
43342,558406,,3136490,728908,739474,2019-09-03 14:20:17.812784,2019-07-03,2019-08-13,2019-06-15 02:03:31.900461,2019-06-27,8845,0.69,17690,,
11483,354559,,1741517,656536,668631,2018-08-10 13:17:10.678455,2018-08-03,2018-08-13,2018-07-23 07:07:49.887734,2018-08-04,108,31.43,108,,
53640,602600,,3107497,683679,748415,2019-08-15 22:00:22.58777,2019-11-09,2019-11-13,2019-08-22 03:06:36.369666,2019-09-29,51,84.13,51,,
51934,607318,,3579079,656536,668660,2019-08-07 15:48:45.065165,2019-08-30,2019-09-13,2019-08-28 13:26:18.69328,2019-08-30,148,20.45,148,,
42158,555317,,3107673,683679,748067,2019-07-11 02:43:03.458746,2019-08-24,2019-08-25,2019-06-11 08:05:12.192534,2019-07-17,799,,1598,799,46.89
46937,569807,,2860860,656536,668660,2019-07-09 07:08:51.43937,2019-07-07,2019-07-21,2019-07-03 11:25:45.162591,2019-07-07,177,24.94,167,,
32199,556255,,2922507,656536,702454,2019-04-23 13:43:54.90836,2019-06-20,2019-08-05,2019-06-12 07:56:38.295955,2019-06-20,571,27.94,571,,
42209,555317,,3106558,683679,748067,2019-07-12 00:23:52.080202,2019-07-13,2019-08-20,2019-06-11 08:05:12.192534,2019-07-17,246,,246,246,24.42
49623,614013,,3105387,683679,748633,2019-07-22 22:00:22.62144,2019-11-29,2019-11-29,2019-09-06 09:03:16.803,2019-09-28,2561,1.31,5122,,
46596,570429,,3106457,683679,748415,2019-07-12 20:16:23.478479,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,51,,102,51,61.86
42220,562235,,3107796,683679,748103,2019-07-16 16:23:06.071867,2019-08-03,2019-08-20,2019-07-05 07:23:57.960477,2019-08-17,1229,,1229,1229,6.31
7229,266982,,1385771,656536,668631,2018-02-28 14:37:06.496938,2018-05-20,2018-07-02,2018-05-02 02:56:09.087585,2018-05-12,103,23.28,103,,
8390,251338,,1024343,546609,631676,2018-08-08 22:09:19.881322,2018-05-20,2018-06-22,2018-04-14 08:29:32.079028,,923,92.15,923,923,92.15
42189,555275,187399,3105986,683679,748406,2019-07-10 00:54:40.789447,2019-06-15,2019-07-30,2019-06-11 07:24:08.845858,2019-06-15,277,,61,277,1114.90
43351,599874,,1395349,656536,668631,2019-06-13 12:50:41.685312,2019-08-30,2019-10-17,2019-08-19 08:14:31.048011,2019-09-02,443,33.92,443,,
10275,418925,110373,1589396,546609,639363,2018-10-30 02:04:08.806199,2018-09-01,2018-10-12,2018-09-21 02:09:51.105166,2018-10-10,1318,26.76,1318,1318,26.76
16681,451902,132604,661943,546609,631676,2019-01-16 03:04:39.863341,2018-12-31,2019-02-01,2018-11-22 08:34:06.635063,2018-12-26,879,36.71,879,879,36.72
1484,97868,,745713,2548,582845,2017-05-15 05:49:14.125895,,,2017-09-06 06:22:54.531879,2017-09-07,4578,31.51,3434,,
26780,512115,,1589277,546609,654310,2019-04-19 02:03:01.216647,2019-04-15,2019-05-27,2019-03-28 00:53:33.64339,2019-04-20,659,41.71,659,,
53639,602600,,3107455,683679,748415,2019-08-15 22:00:20.822317,2019-11-09,2019-11-20,2019-08-22 03:06:36.369666,2019-09-29,51,31.83,51,51,31.83
5214,149315,,1212930,546609,631676,2018-08-08 22:09:50.074166,2018-01-22,2018-04-06,2018-01-18 02:23:47.442541,2018-01-22,1098,71.51,1098,1098,71.51
48495,608741,,3106656,683679,748121,2019-08-28 03:02:33.946681,2019-10-18,2019-10-18,2019-08-30 02:50:18.796172,2019-09-11,5163,2.23,5163,,
11611,386185,,1744256,656536,668561,2018-07-23 08:48:43.71782,2018-08-24,2018-09-07,2018-08-16 05:16:52.462994,2018-08-21,113,18.71,113,,
54278,602600,,3107799,683679,748415,2019-08-22 01:59:33.91328,2019-11-09,,2019-08-22 03:06:36.369666,2019-09-29,51,,51,51,73.66
10301,357732,,68795,546609,639362,2018-08-21 02:07:37.51488,2018-07-30,2018-09-10,2018-07-25 02:46:36.028407,2018-07-30,1107,3.74,1107,,
20213,507016,,2422105,656536,668631,2018-11-23 15:03:42.849542,2019-03-29,2019-04-12,2019-03-19 09:47:24.917328,2019-03-29,20,35.75,20,,
9814,354428,,1578540,656536,668573,2018-07-11 09:40:57.586558,2018-07-28,2018-08-11,2018-07-25 18:31:36.507157,2018-07-30,25,24.94,25,,
4472,125137,,48905,546609,649537,2018-08-08 22:10:02.106165,2017-11-17,2017-12-15,2017-10-26 03:19:47.756669,2017-11-17,685,37.20,685,685,37.20
13334,440460,124856,661942,546609,631676,2018-12-04 03:02:21.840166,2018-12-05,2019-01-11,2018-10-31 08:41:02.738104,2018-11-29,1098,29.52,1098,1098,29.52
10717,375392,,1658285,656536,668631,2018-06-20 09:58:18.012328,2018-08-14,2018-10-01,2018-08-08 02:50:25.589838,2018-08-27,49,28.93,49,,
12675,450465,,2059887,656536,668573,2018-09-05 09:55:47.613231,2018-11-25,2019-01-12,2018-11-20 04:42:52.783574,2018-11-26,148,14.97,148,,
44730,584554,,2899237,656536,668570,2019-06-20 13:19:08.853812,2019-08-02,2019-09-19,2019-07-26 07:20:39.442328,2019-08-01,143,19.87,143,,
42214,555317,,3107572,683679,748067,2019-07-12 00:23:52.11136,2019-07-13,2019-08-20,2019-06-11 08:05:12.192534,2019-07-17,8195,,8195,8195,26.89
12343,446117,,2015364,656536,668561,2018-11-12 10:23:23.752258,2018-11-20,2018-11-27,2018-11-12 07:34:15.047733,2018-11-20,1971,15.55,1971,,
50289,587399,,3106290,683679,749086,2019-07-25 16:00:08.813153,2019-11-06,2019-11-06,2019-07-31 08:38:54.736538,2019-09-27,553,33.10,553,,
44889,580349,206849,3177023,730503,754560,2019-06-20 20:06:43.329607,2019-07-22,2019-09-01,2019-07-19 14:11:41.25183,2019-07-27,4115,6.96,4115,4115,6.96
7241,339822,,1385923,656536,668573,2018-02-28 14:41:00.068893,2018-06-25,2018-08-06,2018-07-10 07:55:19.688132,2018-07-11,44,19.46,44,,
12439,438131,,2014939,656536,668573,2018-08-20 14:15:32.542222,2018-11-12,2018-11-26,2018-10-26 06:08:58.343488,2018-10-31,10,14.13,10,,
10180,409097,,1589373,546609,649537,2018-11-10 03:01:34.771072,2018-09-10,2018-10-18,2018-09-04 04:48:43.266198,2018-10-17,1485,19.67,1485,,
44724,584554,,2868195,656536,668570,2019-06-20 13:15:51.330074,2019-08-02,2019-09-19,2019-07-26 07:20:39.442328,2019-08-01,79,22.37,79,,
48679,605763,,3180841,546609,631676,2019-08-27 02:01:22.111708,2019-10-01,2019-11-01,2019-08-27 03:12:30.110935,2019-09-26,879,30.36,879,,
46837,579004,228569,3105225,683679,749342,2019-07-16 16:23:04.826758,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,205,,205,205,27.44
7774,293161,,1397277,656536,668631,2018-03-21 09:20:20.138057,2018-06-17,2018-07-29,2018-05-28 10:16:02.0406,2018-06-09,59,25.44,59,,
26611,524311,,2742703,656536,668574,2019-05-08 11:22:22.781275,2019-04-27,2019-05-07,2019-04-18 06:24:00.438853,2019-04-30,15,21.62,30,,
51006,562142,,3179138,730503,751334,2019-07-31 23:55:09.139987,2019-07-05,2019-08-18,2019-06-21 05:41:17.863757,2019-06-30,343,448.25,343,,
39149,597848,,1389555,656536,666747,2019-05-15 08:37:06.211973,2019-08-15,2019-08-29,2019-08-15 08:30:45.366407,2019-08-16,1005,5.49,1005,,
52270,597766,,3106173,683679,735137,2019-08-12 18:00:37.08791,2019-12-06,2019-12-06,2019-08-15 06:56:12.5166,2019-09-17,973,152.18,973,,
7250,372158,,1386096,656536,668573,2018-07-10 08:25:18.251894,2018-08-10,2018-09-21,2018-08-06 08:33:32.028219,2018-08-10,325,14.80,325,,
11882,438171,,1848947,656536,668403,2018-10-12 13:15:26.569755,2018-11-02,2018-11-16,2018-10-26 07:12:04.664353,2018-11-02,443,32.59,443,,
17580,472998,,949609,546609,639362,2019-01-16 03:05:11.078114,2019-01-14,2019-02-15,2019-01-04 08:01:04.051937,2019-01-11,3075,9.08,3075,,
7675,312585,,1396064,656536,668573,2018-03-01 10:17:29.606581,2018-06-08,2018-07-20,2018-06-15 06:03:56.913757,2018-06-21,1921,18.62,1921,,
11897,429608,,1849251,656536,668403,2018-08-03 15:53:38.09371,2018-10-15,2018-10-29,2018-10-12 02:08:21.151487,2018-10-14,443,26.44,443,,
50905,581051,,3556245,730503,754553,2019-07-31 23:55:07.792707,2019-08-12,2019-09-22,2019-07-22 07:53:31.108649,2019-07-28,69,951.07,69,,
46161,613780,,3423256,656536,702454,2019-07-01 09:34:08.120174,2019-08-26,2019-10-11,2019-09-06 04:25:52.964306,2019-09-12,296,28.27,296,,
14409,460241,136253,1024374,546609,633726,2019-01-16 03:02:49.196541,2018-12-25,2019-02-05,2018-12-10 05:43:19.721029,2018-12-25,10983,15.33,10983,10983,11.77
34328,584554,,2861122,656536,668570,2019-04-16 05:26:27.016768,2019-08-01,2019-09-12,2019-07-26 07:20:39.442328,2019-08-01,59,54.04,59,,
14139,444472,,2150436,546609,632221,2019-06-09 20:35:11.502445,2018-11-27,2018-12-28,2018-11-08 03:11:26.452127,2018-11-23,30944,4.61,30944,,
42168,586284,221807,3105261,683679,749342,2019-08-12 16:00:29.220808,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,261,25.36,261,261,25.36
11609,374514,,1744782,656536,668574,2018-07-23 08:45:50.484483,2018-08-31,2018-09-10,2018-08-07 14:00:55.516294,2018-08-31,30,12.06,30,,
42473,609077,,3271608,656536,668631,2019-06-17 08:46:49.103439,2019-09-14,2019-11-01,2019-08-30 09:34:37.590252,2019-09-16,10,24.61,10,,
9760,368275,,1574529,656536,668403,2018-05-22 15:07:58.430579,2018-08-11,2018-08-27,2018-08-02 08:13:17.822569,2018-08-11,148,38.00,148,,
52738,602606,,3106649,683679,748103,2019-08-14 22:00:21.303229,2019-10-12,2019-11-28,2019-08-22 03:20:28.711565,2019-09-25,184,35.87,184,,
6139,225389,,1024474,546609,649537,2018-08-08 22:09:27.144335,2018-04-16,2018-05-18,2018-03-15 07:13:24.450275,2018-03-29,1625,121.57,1625,1625,121.57
30012,531344,,2866076,656536,702454,2019-03-20 10:51:39.929596,2019-05-07,2019-06-22,2019-04-30 02:55:44.115661,2019-05-10,177,20.45,177,,
4878,127273,,1024396,546609,639176,2018-08-08 22:09:29.413682,2017-11-30,2018-01-01,2017-11-02 03:01:32.752112,2017-11-30,2636,19.80,2636,2636,15.72
42724,562289,,3176607,730503,751345,2019-06-20 20:06:43.828254,2019-07-05,2019-08-18,2019-06-21 08:03:56.136718,2019-06-27,1406,114.08,1406,,
8354,264982,,1383500,656536,668631,2018-03-22 09:55:17.004278,2018-05-13,2018-05-24,2018-04-28 09:14:58.435461,2018-05-04,15,16.30,15,,
37210,576080,,3021318,656536,668631,2019-05-07 07:16:01.140823,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,103,24.11,103,,
42575,599874,,3191631,656536,668631,2019-06-11 10:19:09.026652,2019-08-30,2019-10-17,2019-08-19 08:14:31.048011,2019-09-02,315,21.95,315,,
12558,418193,,2029890,656536,668561,2018-08-28 09:16:20.954771,2018-09-03,2018-10-15,2018-09-20 03:47:44.646818,2018-09-20,296,31.01,296,,
