shipment_id,container_id,container_type,container_size,volume_cbm,weight_kg,container_utilization
85348,26799,Dry,40 ft HC,65.2,5520,0.859
557649,199124,Dry,40 ft HC,58.239,7256.58,0.7673
261327,73946,Dry,40 ft HC,59.969,15558.7,0.7901
164892,63178,Dry,20 ft,27.672,8451.8,0.8437
333504,86095,Dry,40 ft HC,61.86,4630,0.815
372499,105426,Dry,40 ft HC,67.28,8207.48,0.8864
398678,99835,Dry,40 ft,36.66,5688.88,0.5455
239271,66990,Ventilated,40 ft HC,30.24,4778.94,0.3984
566180,206055,Dry,40 ft HC,61.48,7717.48,0.81
125947,46530,Dry,40 ft HC,65.72,5860,0.8659
139294,50508,Dry,20 ft,15.766,416.02,0.4807
514231,164525,Dry,40 ft HC,65.56,10848,0.8638
433334,131624,Dry,45 ft HC,37,25108,0.4297
271687,74603,Dry,40 ft,50.01,1314,0.7442
557648,199164,Dry,40 ft HC,56.984,5553.64,0.7508
248677,66759,Dry,20 ft,14.965,3717.5,0.4563
527762,168585,Dry,40 ft,40.61,8465.8,0.6043
537488,178389,Dry,40 ft HC,66.03,6953.88,0.87
98081,30775,Dry,40 ft HC,60.27,9740,0.7941
474729,140713,Dry,40 ft,31.9,5603.8,0.4747
541429,184654,Dry,40 ft,56.321,6966.52,0.8381
108567,36775,Dry,40 ft HC,56.06,4381.5,0.7386
514744,164599,Dry,20 ft,24.09,3451,0.7345
487259,149116,Dry,40 ft,48,13121.8,0.7143
369726,98058,Dry,40 ft,47.03,3627.35,0.6999
570101,196732,Dry,40 ft HC,68.61,14960,0.904
580663,214871,Dry,40 ft HC,54.88,5600,0.7231
451748,126437,Dry,20 ft,12.262,17410,0.3738
385896,97017,Dry,40 ft,38,9336.5,0.5655
128171,48626,Dry,40 ft,52.31,6073.04,0.7784
446140,128152,Dry,40 ft,28,5552,0.4167
440476,124961,Dry,40 ft HC,65.44,8120,0.8622
519702,170547,Dry,40 ft,44.16,6812,0.6571
581212,209610,Dry,40 ft,49.159,1400.5,0.7315
583102,211517,Dry,40 ft,36.288,2661,0.54
432404,115971,Dry,40 ft,39.68,10255,0.5905
304882,86644,Dry,40 ft HC,69.48,16610,0.9154
563984,202121,Dry,40 ft HC,53.211,5848.46,0.7011
564198,200141,Dry,40 ft HC,64.025,9212,0.8435
550576,192746,Dry,40 ft HC,56.88,5522.4,0.7494
164929,59380,Dry,40 ft,25.04,2560,0.3726
578071,211720,Dry,40 ft HC,61.88,6580,0.8153
488483,147657,Dry,40 ft,33.31,830,0.4957
551261,190417,Dry,40 ft,43.2,11180,0.6429
256756,69681,Dry,40 ft,52.045,21266,0.7745
46836,10499,Dry,40 ft,30.79,2082.8,0.4582
592355,212160,Dry,20 ft,19.93,20120,0.6076
502540,162362,Dry,40 ft HC,62.98,11737.44,0.8298
572019,224785,Dry,40 ft,43.63,16132,0.6493
536495,178656,Dry,40 ft,51.973,6628.75,0.7734
136844,47629,Dry,20 ft,24.342,3712.69,0.7421
520515,171931,Dry,40 ft,52.244,5540.87,0.7774
540013,177754,Dry,20 ft,499.703005,38911.543,15.2348
357783,102286,Dry,40 ft HC,67.8,4880,0.8933
509865,163360,Dry,40 ft HC,58.418,6758.1,0.7697
451162,132695,Dry,40 ft HC,63.4,6520,0.8353
312916,84351,Dry,40 ft,46.022,1240,0.6849
517423,167653,Dry,40 ft,48.63,13755.5,0.7237
550579,194166,Dry,40 ft,56.73,6410.1,0.8442
399111,101860,Dry,20 ft,23,5719.2,0.7012
127685,47785,Dry,20 ft,25.3,1838.27,0.7713
448743,124590,Dry,40 ft HC,54.68,4846.67,0.7204
528586,173269,Dry,40 ft,53.383,5630,0.7944
519967,168629,Dry,40 ft,53.53,3442.7,0.7966
141282,50363,Dry,40 ft HC,60.16,8619,0.7926
420634,111568,Dry,40 ft HC,66.58,7616.45,0.8772
302396,83650,Dry,40 ft,54.53,5807.1,0.8115
309513,81853,Dry,40 ft,36.66,5798.326,0.5455
453349,130673,Dry,40 ft,33.341,2926.2,0.4961
514369,161010,Dry,40 ft,44.5,6812,0.6622
528568,171524,Dry,40 ft,54.506,5447.95,0.8111
490241,149586,Dry,40 ft HC,63.828,7103.82,0.8409
487655,149023,Dry,40 ft,39.85,2542.27,0.593
163585,66173,Dry,40 ft HC,64.36,6240.2,0.848
259581,74986,Dry,40 ft HC,63.92,8488,0.8422
418480,110371,Dry,40 ft HC,66.41,17563.96,0.875
411318,104547,Dry,40 ft,52.71,4476,0.7844
411494,104084,Dry,40 ft,31.4,2559.75,0.4673
251340,75852,Dry,40 ft HC,64.45,5802.5,0.8491
511452,160947,Dry,20 ft,12.292,17847,0.3748
40969,10481,Dry,40 ft HC,63.85,5291.5,0.8412
382218,114283,Dry,45 ft HC,35,24221,0.4065
508355,167056,Dry,40 ft HC,67.72,8494.2,0.8922
578066,211682,Dry,40 ft HC,67.76,8400,0.8928
333360,85626,Dry,40 ft,36.66,5768.08,0.5455
135522,51519,Dry,40 ft HC,63.25,5349.92,0.8333
570931,216850,Dry,40 ft,50.41,15550,0.7501
592422,215359,Dry,40 ft,25.96,4696,0.3863
555340,190208,Dry,40 ft,49.083,18042,0.7304
275635,74984,Dry,40 ft HC,64.2,4572.62,0.8458
580659,214780,Dry,45 ft HC,71.89,8575.6,0.835
580663,214875,Dry,40 ft HC,53.614,6873.1,0.7064
527566,168719,Dry,40 ft,50.66,14535,0.7539
354850,90978,Dry,20 ft,18.523,1953.042,0.5647
146381,56742,Dry,40 ft HC,59.44,8302.74,0.7831
451157,132691,Dry,40 ft HC,65.54,3510,0.8635
273085,76996,Dry,40 ft,46.9,3652.4,0.6979
608098,224629,Dry,20 ft,15.65,2853.98,0.4771
528586,173260,Dry,40 ft,47.574,4702.32,0.7079
243150,78348,Dry,40 ft,64.95,16160.1,0.9665
482062,123525,Dry,40 ft HC,46.03,3864.24,0.6065
591959,224471,Dry,40 ft,53.82,5600.07,0.8009
558474,201249,Dry,40 ft HC,67.04,7542,0.8833
596654,224237,Dry,40 ft HC,65,4242,0.8564
548893,187682,Dry,20 ft,12.34,1260,0.3762
515494,165720,Dry,40 ft,59.65,8590,0.8876
340994,87567,Dry,40 ft,43.12,7952,0.6417
582888,218076,Dry,40 ft HC,65.85,3280,0.8676
586186,217690,Dry,40 ft HC,61.44,6232.8,0.8095
452096,126057,Dry,20 ft,26.63,3216,0.8119
225407,66022,Dry,40 ft HC,63.88,8816,0.8416
604922,223996,Dry,40 ft HC,58.532,4494.97,0.7712
355299,102581,Dry,45 ft HC,34,22800,0.3949
421269,111116,Dry,40 ft HC,54.06,4275,0.7123
585173,223628,Dry,40 ft HC,66.84,9009,0.8806
550485,187601,Dry,40 ft HC,58.23,8132,0.7672
595018,221822,Dry,40 ft,54.232,6414.7,0.807
498282,156028,Dry,20 ft,19.33,5427.38,0.5893
415899,38041,Dry,40 ft HC,21.43,2120.82,0.2823
563177,202100,Dry,40 ft HC,62.545,6298.39,0.824
493873,160876,Dry,40 ft HC,69,18281.02,0.9091
374090,102343,Dry,40 ft HC,66.76,5087,0.8796
439794,132495,Dry,40 ft HC,64.66,9542.44,0.8519
538178,176197,Dry,20 ft,26.38,3650.2,0.8043
105081,35483,Dry,40 ft HC,62.39,5810.2,0.822
418932,110385,Dry,40 ft HC,66.36,17286.16,0.8743
395776,109857,Dry,40 ft HC,65.17,7162,0.8586
592936,225712,Dry,40 ft,57.76,5900,0.8595
571457,211595,Dry,40 ft HC,62.216,6684,0.8197
411312,106573,Dry,40 ft HC,64.83,5144.62,0.8542
451942,128348,Dry,40 ft HC,54.998,15664,0.7246
233610,64152,Dry,20 ft,6.333,1501.5,0.1931
563974,203223,Dry,40 ft,56.134,4647.4,0.8353
328368,86168,Dry,20 ft,25.2,3137.6,0.7683
409925,104660,Dry,40 ft,45.288,8100,0.6739
462225,133614,Dry,45 ft HC,37,24756,0.4297
560360,105449,Dry,40 ft,58.833,10868.25,0.8755
551415,188367,Dry,20 ft,28.08,13365,0.8561
540173,191143,Dry,40 ft HC,56.8,4605.82,0.7484
533533,176874,Dry,40 ft HC,64.15,6263.72,0.8452
569644,199206,Dry,40 ft,50.896,6023.46,0.7574
541435,184663,Dry,40 ft,53.307,6096.82,0.7933
511556,162890,Dry,40 ft,44.5,6812,0.6622
557066,195561,Dry,40 ft HC,62.955,11733.26,0.8294
515322,164645,Dry,40 ft HC,54.13,3318.41,0.7132
555956,188082,Dry,40 ft,44.16,6812,0.6571
583879,219674,Dry,40 ft HC,60.37,7140,0.7954
230873,63743,Dry,40 ft,51.312,7585.5,0.7636
129939,44794,Dry,45 ft HC,71.467,11526.9,0.83
451899,132339,Dry,40 ft HC,65.13,3180.6,0.8581
343058,90760,Dry,40 ft HC,56.89,4367.42,0.7495
141479,55471,Dry,40 ft HC,55.78,5680,0.7349
563984,202118,Dry,40 ft HC,53.322,6443.61,0.7025
591934,225389,Dry,40 ft HC,61.666,7548.1,0.8125
560658,197541,Dry,40 ft,31.56,2539.3,0.4696
557645,198978,Dry,40 ft,54.492,7472.7,0.8109
136383,49040,Dry,20 ft,28.81,2190.34,0.8784
475317,140765,Dry,40 ft HC,63.13,2625.5,0.8318
411636,104593,Dry,40 ft HC,57.3,5350.04,0.7549
409091,109356,Dry,40 ft HC,65.31,9030,0.8605
318572,87178,Dry,40 ft HC,63.93,4815,0.8423
116608,40655,Dry,20 ft,27.64,4877.5,0.8427
508509,160995,Dry,40 ft,46.764,4929.9,0.6959
273045,75450,Dry,40 ft HC,61.04,5032,0.8042
374835,97075,Dry,45 ft HC,38,25711,0.4413
428856,112585,Dry,40 ft HC,62.756,18471.05,0.8268
288560,76801,Dry,40 ft,36.66,5772.4,0.5455
566176,206019,Dry,40 ft HC,59.919,6780.77,0.7894
374836,95333,Dry,45 ft HC,40,26191,0.4646
546288,186866,Dry,40 ft,51.497,5839.09,0.7663
425400,111366,Dry,40 ft,46.22,3677.4,0.6878
288546,76235,Dry,40 ft,36.66,5772.4,0.5455
352415,92410,Dry,40 ft HC,32.301,7921.07,0.4256
248669,66956,Dry,40 ft,46.792,6990.82,0.6963
232552,69371,Dry,40 ft HC,70.52,14899.58,0.9291
586176,219308,Dry,40 ft HC,56.62,5936.65,0.746
397657,100245,Dry,20 ft,18,3153.8,0.5488
521378,166063,Dry,40 ft HC,51.754,7421.1,0.6819
471508,142788,Dry,40 ft,46.8,1232,0.6964
219923,63017,Dry,20 ft,15.96,1886.01,0.4866
162035,58217,Dry,40 ft,25.67,4125.4,0.382
571457,211804,Dry,40 ft HC,64.65,6615,0.8518
555107,209945,Dry,20 ft,18.5,16193,0.564
78164,23209,Dry,45 ft HC,75.8,6672,0.8804
239268,66964,Dry,40 ft,36.66,5772.4,0.5455
511432,167594,Dry,40 ft,53.668,5700.2,0.7986
308057,87287,Dry,40 ft,54.88,5221.8,0.8167
265331,70692,Dry,40 ft,41.23,7790,0.6135
536669,181233,Dry,40 ft,42.8,10704.65,0.6369
41018,14069,Dry,40 ft HC,66.85,13840,0.8808
436386,134727,Dry,45 ft HC,39,22785,0.453
571383,206833,Dry,40 ft HC,64,8880.29,0.8432
144300,53290,Dry,40 ft,55,4524.6,0.8185
130358,45783,Dry,20 ft,24.65,2375,0.7515
477163,153497,Dry,40 ft HC,65.05,5780,0.857
228783,67015,Dry,40 ft HC,65.81,7504,0.8671
580658,215062,Dry,40 ft,59.36,7432.32,0.8833
546288,186856,Dry,40 ft,57.34,6410.8,0.8533
330051,84237,Dry,40 ft HC,66.95,15591.8,0.8821
302374,83557,Dry,20 ft,28.44,4914,0.8671
428190,115543,Dry,20 ft,23.11,1854.9,0.7046
550444,184305,Dry,40 ft,43.75,6257.6,0.651
374841,97383,Dry,45 ft HC,40,25625,0.4646
547936,189453,Dry,40 ft HC,62.46,5630.41,0.8229
421135,112548,Dry,40 ft HC,66.78,16319.31,0.8798
455583,127285,Dry,40 ft,11.16,2560,0.1661
443449,124051,Dry,40 ft HC,45.246,4731,0.5961
580007,10574,Dry,40 ft,50.68,6308,0.7542
480327,148955,Dry,40 ft,29.38,3673.176,0.4372
141862,50427,Dry,45 ft HC,65,6783,0.7549
302382,80246,Dry,40 ft,20.298,4824.27,0.3021
112510,38729,Dry,45 ft HC,54.33,8579.32,0.631
403206,102308,Dry,40 ft HC,63.1,6302.94,0.8314
422312,109503,Dry,20 ft,27.418,1875.15,0.8359
536490,178361,Dry,40 ft HC,63.555,8244.15,0.8374
569644,199201,Dry,40 ft,51.82,5124.2,0.7711
41010,9397,Dry,40 ft,54.7,4824,0.814
127278,46399,Dry,40 ft HC,63.98,8234,0.843
395650,99140,Dry,20 ft,19.48,3850,0.5939
591959,224475,Dry,40 ft HC,63.449,7082.08,0.836
559448,202180,Dry,40 ft HC,60,11856,0.7905
436386,134726,Dry,45 ft HC,39,22747,0.453
613028,227184,Dry,40 ft HC,70.44,19093.52,0.9281
234671,67650,Dry,40 ft HC,64.72,5580,0.8527
580663,214877,Dry,40 ft HC,52.735,6978.97,0.6948
542579,178839,Dry,40 ft,44.16,6812,0.6571
431399,117196,Dry,20 ft,20.7,4448.3,0.6311
228640,65373,Dry,40 ft,35.79,2574.9,0.5326
595055,226129,Dry,40 ft,53.046,6513.11,0.7894
161135,59264,Dry,20 ft,20.48,1045.3,0.6244
232543,70724,Dry,40 ft HC,70.79,15353.96,0.9327
421132,112399,Dry,40 ft HC,61.96,16680.78,0.8163
586199,218871,Dry,40 ft HC,63.15,16747.3,0.832
501100,155869,Dry,40 ft,52.34,14864.5,0.7789
549412,184158,Dry,40 ft HC,68,15790,0.8959
147150,54096,Dry,40 ft,36.66,7296,0.5455
399672,100062,Dry,40 ft,31.45,5157,0.468
563186,202012,Dry,40 ft,55.289,5584.51,0.8228
563177,202096,Dry,40 ft,56.813,5988.95,0.8454
449678,123984,Dry,40 ft,31.675,1593.3,0.4714
125947,46529,Dry,40 ft HC,65.64,7802.5,0.8648
555115,196419,Dry,40 ft,60.192,5961.12,0.8957
546288,186851,Dry,40 ft HC,66.33,7880.3,0.8739
312441,81558,Dry,40 ft,43.12,7952,0.6417
452176,129804,Dry,40 ft,34.65,4197.65,0.5156
494935,151667,Dry,20 ft,10.726,13510,0.327
280055,76278,Dry,40 ft,29.11,1670.4,0.4332
596803,224789,Dry,40 ft HC,66.69,7266,0.8787
503658,156571,Dry,40 ft,44.16,6812,0.6571
273545,73935,Dry,40 ft HC,62.05,12087.5,0.8175
54803,13822,Dry,40 ft,50.89,4327,0.7573
520972,160909,Dry,40 ft HC,43.2,5916,0.5692
374841,97388,Dry,45 ft HC,40,25900,0.4646
550579,194169,Dry,40 ft,51.652,5931.37,0.7686
452108,134941,Dry,40 ft HC,68.4,8350,0.9012
569606,199758,Dry,40 ft,44.16,6812,0.6571
366584,92709,Dry,40 ft,38.49,5677.036,0.5728
594708,217520,Dry,20 ft,20.97,5736.99,0.6393
423531,110110,Dry,40 ft,43.658,6991.04,0.6497
536496,178412,Dry,40 ft,56.794,6424,0.8451
593844,220048,Dry,40 ft HC,63.13,6059.81,0.8318
141769,53245,Dry,40 ft HC,64.65,7447.5,0.8518
605986,226889,Dry,40 ft,32.92,8441,0.4899
509857,164303,Dry,40 ft,52.656,6412.33,0.7836
457248,129535,Dry,20 ft,24,6968.7,0.7317
436986,118692,Dry,20 ft,17.91,1584,0.546
414679,105684,Dry,20 ft,18.96,1691.44,0.578
563738,199877,Dry,40 ft HC,45.158,4584,0.595
254659,69248,Dry,40 ft,33.2,8462.4,0.494
588335,210908,Dry,20 ft,19.81,3290.2,0.604
410703,116248,Dry,40 ft HC,66.91,5310,0.8816
462556,141737,Dry,40 ft HC,63.63,7077,0.8383
270228,74671,Dry,20 ft,23.65,2772,0.721
439618,119443,Dry,40 ft,27.36,4160.85,0.4071
512115,165447,Dry,40 ft,49.95,8512,0.7433
494730,167863,Dry,40 ft HC,64.7,9657.25,0.8524
374835,97068,Dry,45 ft HC,38,25513,0.4413
547971,197393,Dry,40 ft HC,61.34,4103,0.8082
384660,112007,Dry,40 ft HC,68.75,6610,0.9058
558431,200083,Dry,40 ft HC,67.65,7117.5,0.8913
542771,179973,Dry,40 ft,63.3,6300,0.942
95313,29257,Dry,20 ft,27.62,2257.5,0.8421
488483,147656,Dry,40 ft,37.001,930,0.5506
225388,63478,Dry,40 ft HC,64.9,11773,0.8551
232483,63778,Dry,40 ft,55,5996,0.8185
482067,143902,Dry,40 ft,46.87,2730,0.6975
455744,130291,Dry,40 ft,48.25,2180,0.718
471243,145379,Dry,40 ft HC,62.13,16313.63,0.8186
557648,199170,Dry,40 ft,51.072,4806.42,0.76
520517,13247,Dry,40 ft,53.276,5784.37,0.7928
598616,229913,Dry,40 ft HC,62.945,6876.64,0.8293
555109,196428,Dry,40 ft HC,64.152,6890.4,0.8452
395788,109862,Dry,40 ft HC,66.6,7604.4,0.8775
591842,215933,Dry,40 ft,36.24,7763.2,0.5393
597603,220204,Dry,20 ft,25.79,8145,0.7863
569644,199200,Dry,40 ft,51.032,5643.47,0.7594
547925,189810,Dry,40 ft,52.718,4362.75,0.7845
494559,153698,Dry,40 ft HC,62.957,6697.2,0.8295
308336,80163,Dry,20 ft,15.84,2659.23,0.4829
147581,53878,Dry,40 ft,42.4,7488,0.631
471973,140683,Dry,40 ft HC,59.048,18254.51,0.778
474031,143035,Dry,40 ft HC,19.9,1787.85,0.2622
452045,128403,Dry,40 ft HC,50.196,12282,0.6613
598781,229969,Dry,40 ft,56.09,6261.3,0.8347
105740,33893,Dry,20 ft,27.66,1772,0.8433
374119,99986,Dry,40 ft HC,65.38,4944.3,0.8614
499645,75207,Dry,45 ft HC,64.05,3726.8,0.7439
471326,138902,Dry,40 ft,45.88,1991.1,0.6827
591934,225388,Dry,40 ft HC,59.86,6807.6,0.7887
599874,225367,Dry,20 ft,21.696,1469,0.6615
312916,84355,Dry,20 ft,20.481,550,0.6244
110578,42086,Dry,40 ft HC,64.55,6138.4,0.8505
520506,172317,Dry,40 ft,54.639,6463.92,0.8131
47635,10976,Dry,40 ft HC,63.6,7317,0.8379
251339,74412,Dry,40 ft HC,64.94,5664.5,0.8556
418266,120797,Dry,40 ft HC,64.04,4400,0.8437
563979,203252,Dry,40 ft HC,54.559,5497.48,0.7188
47408,10613,Dry,40 ft HC,63.7,4810,0.8393
438986,126036,Dry,40 ft,26.57,8671.04,0.3954
243154,73944,Dry,40 ft HC,67.25,17939,0.886
434548,117178,Dry,40 ft HC,54.72,4435.3,0.7209
428183,114054,Dry,40 ft HC,56.78,4557.1,0.7481
230928,64187,Dry,40 ft,36.663,5772.4,0.5456
241944,69137,Dry,20 ft,20.43,3896.25,0.6229
571459,211737,Dry,40 ft HC,54.156,6853.03,0.7135
495778,152455,Dry,40 ft,31.16,4954.6,0.4637
344267,89630,Dry,45 ft HC,59.52,5222.81,0.6913
344267,89875,Dry,40 ft,45.6,4301.37,0.6786
414033,107727,Dry,40 ft,49.63,4139.8,0.7385
555514,191889,Dry,20 ft,8.064,1216,0.2459
557648,199162,Dry,40 ft HC,56.88,5944.8,0.7494
506086,161451,Dry,20 ft,24.96,5093.17,0.761
143006,52895,Dry,40 ft,35.11,7165.43,0.5225
56872,14146,Dry,40 ft,33,2455,0.4911
295319,79850,Dry,40 ft,36.83,5244.88,0.5481
493865,154934,Dry,40 ft HC,67.9,19544.25,0.8946
311070,82982,Dry,40 ft,46.45,4128.2,0.6912
491800,154038,Dry,40 ft HC,63.613,6950,0.8381
328638,85212,Dry,40 ft HC,59.99,4542,0.7904
141755,52599,Dry,40 ft HC,60.17,4953.7,0.7928
370138,94304,Dry,40 ft,44.23,3665,0.6582
288684,79216,Dry,40 ft HC,55.35,4675.68,0.7292
611523,230458,Dry,20 ft,1.42,275.8,0.0433
599788,219428,Dry,40 ft,34.67,9211.5,0.5159
186154,60769,Dry,20 ft,18.33,2531.76,0.5588
490241,149593,Dry,40 ft HC,63.888,7467.2,0.8417
529400,175559,Dry,40 ft,54.477,6870.44,0.8107
565389,204433,Dry,40 ft HC,51.349,6205.7,0.6765
322056,82632,Dry,40 ft HC,52.04,13122,0.6856
462003,131165,Dry,40 ft HC,65.78,6223.16,0.8667
555956,188081,Dry,40 ft,44.16,6812,0.6571
499550,155094,Dry,40 ft,44.16,6812,0.6571
120139,45594,Dry,40 ft HC,64.64,6024,0.8516
562235,206951,Dry,40 ft,51.59,15880,0.7677
346767,88225,Dry,45 ft HC,28,25965,0.3252
295168,77512,Dry,40 ft,33.12,4957.04,0.4929
434667,118479,Dry,40 ft HC,56.74,4157.22,0.7476
105076,35670,Dry,40 ft HC,64.8,5376,0.8538
138951,53736,Dry,20 ft,19.22,2200,0.586
341319,87636,Dry,40 ft,28.8,2629.76,0.4286
54814,13433,Dry,20 ft,29.18,3301.95,0.8896
216166,60189,Dry,40 ft,31.16,5247.64,0.4637
474040,150397,Dry,20 ft,27.61,2173.9,0.8418
221870,61492,Dry,40 ft,32.3,4593.22,0.4807
546450,187768,Dry,40 ft,48.73,4934.19,0.7251
273045,75432,Dry,40 ft HC,65.12,4847.6,0.858
308360,81367,Dry,40 ft,36.66,5772.4,0.5455
547936,189451,Dry,40 ft,52.647,4491.38,0.7834
557078,196114,Dry,40 ft HC,67.97,7455.27,0.8955
227671,62620,Dry,40 ft,53.96,7920,0.803
507085,164113,Dry,40 ft HC,67.79,19637.14,0.8931
443129,120377,Dry,40 ft,50.47,7898.52,0.751
216168,61350,Dry,20 ft,18.33,3083.324,0.5588
470134,142220,Dry,45 ft HC,73.522,14123.2,0.8539
462225,133626,Dry,45 ft HC,37,24898,0.4297
599310,218542,Dry,20 ft,24.568,9210,0.749
570165,220788,Dry,20 ft,7.56,17035,0.2305
568689,208837,Dry,40 ft HC,65.1,8295,0.8577
520515,171924,Dry,40 ft HC,63.646,7836.03,0.8386
401796,101444,Dry,40 ft,46.56,4509.78,0.6929
494547,154598,Dry,40 ft,55.339,5792.9,0.8235
570255,206050,Dry,40 ft HC,52.848,5582.92,0.6963
142570,50909,Dry,20 ft,26.7,2630,0.814
592698,218528,Dry,40 ft,39.144,18501,0.5825
448790,124555,Dry,45 ft HC,63.28,10207.24,0.735
250078,69376,Dry,40 ft,36.66,5772.4,0.5455
255713,73936,Dry,40 ft HC,49.98,4249.98,0.6585
561218,192152,Dry,40 ft HC,65,18118.4,0.8564
227690,62636,Dry,40 ft,43.079,6384.13,0.6411
144300,53289,Dry,20 ft,25,2852.8,0.7622
578992,220066,Dry,40 ft,52.24,9763,0.7774
148475,55484,Dry,40 ft,24.174,3338.89,0.3597
421375,114135,Dry,20 ft,19.35,1670.15,0.5899
411287,104554,Dry,40 ft,53.51,4885.2,0.7963
42636,9270,Dry,20 ft,28.9,3010,0.8811
145616,52641,Dry,40 ft,36.66,5227.1,0.5455
461998,130556,Dry,40 ft HC,47.28,13354.75,0.6229
114913,38772,Dry,40 ft,29.938,2299.2,0.4455
549550,185965,Dry,40 ft HC,23.35,4445,0.3076
571459,211742,Dry,40 ft,53.262,6511.2,0.7926
459176,133151,Dry,40 ft HC,37.147,10506.5,0.4894
536496,178402,Dry,40 ft HC,64.48,8432,0.8495
595985,223685,Dry,40 ft HC,65,4346,0.8564
570255,206048,Dry,40 ft HC,53.186,6025.37,0.7007
590071,211400,Dry,40 ft HC,39.6,3919.87,0.5217
230884,63762,Dry,40 ft,35.233,6908.65,0.5243
555113,195536,Dry,40 ft HC,64.152,6890.4,0.8452
598671,229581,Dry,40 ft HC,62.151,7295.19,0.8189
414441,106479,Dry,45 ft HC,33,22210,0.3833
555115,196420,Dry,40 ft,60.192,5961.12,0.8957
457330,132948,Dry,40 ft HC,64.66,6913,0.8519
549760,184776,Dry,40 ft HC,65,2111,0.8564
512889,165683,Dry,40 ft HC,66.66,5321.86,0.8783
511427,166685,Dry,40 ft HC,64.005,7584.55,0.8433
513651,167827,Dry,40 ft HC,66.38,7793,0.8746
238410,66724,Dry,20 ft,24.9,2121,0.7591
330051,84249,Dry,40 ft HC,66.96,15610.52,0.8822
225540,70681,Dry,40 ft HC,67.53,7320,0.8897
551154,193542,Dry,20 ft,21.07,4494,0.6424
558712,191801,Dry,40 ft HC,58.833,10868.25,0.7751
457247,137524,Dry,40 ft,56,6968.5,0.8333
563979,203248,Dry,40 ft HC,54.295,5400.49,0.7153
346767,88226,Dry,45 ft HC,28,26004,0.3252
598683,230488,Dry,40 ft HC,61.699,6726.77,0.8129
576097,202614,Dry,40 ft,35.01,6500.4,0.521
327008,84096,Dry,40 ft,27.64,2900,0.4113
602792,224448,Dry,40 ft HC,64.98,9000,0.8561
333327,85645,Dry,20 ft,12.96,2073.58,0.3951
475248,162080,Dry,20 ft,29.65,5100,0.904
243133,70058,Dry,40 ft HC,55.8,12514.02,0.7352
570204,221436,Dry,40 ft,55,5895.24,0.8185
602797,226917,Dry,40 ft HC,62.979,11737.44,0.8298
571004,203953,Dry,40 ft HC,62.979,11737.44,0.8298
374836,95332,Dry,45 ft HC,40,26162,0.4646
457245,137162,Dry,40 ft,60.7,3182.5,0.9033
587043,219316,Dry,40 ft HC,55.497,5448.32,0.7312
295316,79338,Dry,40 ft,36.66,5772.4,0.5455
578902,209209,Dry,45 ft HC,72.166,12745.45,0.8382
520515,97160,Dry,40 ft HC,63.258,7052.34,0.8334
304861,83848,Dry,20 ft,27.26,2743.2,0.8311
408579,105358,Dry,40 ft,63.41,5838.2,0.9436
542620,178731,Dry,40 ft,44.16,6812,0.6571
598687,229887,Dry,40 ft,58.82,6335.26,0.8753
520507,171317,Dry,40 ft,53.342,5671.58,0.7938
253283,71578,Dry,20 ft,21.86,1766.48,0.6665
609057,228406,Dry,40 ft HC,63.81,9399.65,0.8407
369726,98059,Dry,40 ft,37.5,2941.6,0.558
586177,218801,Dry,45 ft HC,66.96,6985.65,0.7777
594349,217752,Dry,40 ft HC,65,4346,0.8564
97039,30578,Dry,40 ft HC,35.61,2650.8,0.4692
442643,125200,Dry,40 ft HC,63.76,4660,0.8401
418471,107189,Dry,40 ft HC,70.49,13469,0.9287
511425,167579,Dry,40 ft HC,63.531,7604.29,0.837
598692,230503,Dry,40 ft HC,62.394,6415.58,0.8221
233588,63804,Dry,20 ft,8.885,968.7,0.2709
76270,21804,Dry,20 ft,25.85,3972.09,0.7881
141274,50959,Dry,40 ft,36.66,4887.6,0.5455
318576,86891,Dry,40 ft HC,63.98,8080.2,0.843
250078,69377,Dry,40 ft,29.33,5131.748,0.4365
554141,195194,Dry,40 ft,39.311,8337.5,0.585
330051,84244,Dry,40 ft,52.04,13122,0.7744
464973,133725,Dry,20 ft,25.44,2330,0.7756
606828,227156,Dry,40 ft,35.359,8512.6,0.5262
448780,80588,Dry,20 ft,15,1720,0.4573
598699,229609,Dry,40 ft HC,67.65,7629.5,0.8913
563035,199682,Dry,40 ft,53.906,6366.39,0.8022
520515,171934,Dry,40 ft,52.054,5726.24,0.7746
434351,119380,Dry,40 ft,40.95,3854.4,0.6094
418897,110636,Dry,40 ft HC,66.78,16319.31,0.8798
534715,174091,Dry,40 ft,31.41,3542.25,0.4674
148917,57748,Dry,40 ft HC,63.38,5698.43,0.835
399661,99572,Dry,40 ft,41.55,5912.98,0.6183
364887,96284,Dry,20 ft,18,4594.65,0.5488
410701,101399,Dry,40 ft,46.166,8546,0.687
589803,214197,Dry,40 ft,43.66,7611.5,0.6497
52192,12232,Dry,45 ft HC,67.1,10720.9,0.7793
554452,188925,Dry,40 ft HC,65,1986,0.8564
414099,106554,Dry,40 ft,48.79,3881.7,0.726
528586,173262,Dry,40 ft,51.411,5037.78,0.765
307958,88919,Dry,20 ft,22.772,3962.89,0.6943
503858,168221,Dry,40 ft HC,64.348,9370,0.8478
390279,97049,Dry,40 ft HC,66.27,8000,0.8731
421199,109812,Dry,40 ft HC,46.78,3888.1,0.6163
