shipment_id,shipment_created_in_system_date,mode,bco,freight_service,freight_type,incoterms,contains_dangerous_goods,supplier_company_id,consignee_company_id,supplier_lat,supplier_lng,departure_port,arrival_port,inland_port,consignee_final_destination_lat,consignee_final_destination_lng,tradelane,freight_carrier,actual_cargo_ready_date,scheduled_departure_port_departure_date,actual_departure_port_departure_date,scheduled_arrival_port_arrival_date,actual_arrival_port_arrival_date,scheduled_inland_port_arrival_date,actual_inland_port_arrival_date,scheduled_delivery_date,actual_delivery_date,includes_customs,target_net_revenue,estimated_total_cost,actual_total_cost,actual_total_invoice,actual_net_revenue
287092,2018/5/22,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,22.4563966,113.3886026,"Hong Kong, Hong Kong","Long Beach, California",,33.4775896,-118.5224474,TPEB,Combimar & Agemar,2018/6/2,2018/6/10 04:00,2018/6/10 00:01,2018/6/26 19:00,2018/6/27 11:04,,,2018/7/2 07:00,18:42.4,t,842.14,9171.21,7016.3,9171.21,2154.91
578992,2019/7/18,Ocean FCL,f,CY to CY,Port to Port,FOB,f,749342,683679,29.35097912,119.7488021,"Shanghai, China","Long Beach, California",,33.23679412,-118.8337939,TPEB,British Airways p.l.c.,2019/8/23,2019/8/31 16:00,2019/9/1 04:00,2019/9/16 19:00,,,,2019/9/16 19:00,,t,263.29,5685.9,0,5887.53,5887.53
148466,2018/1/16,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,21.9812921,113.3100521,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.9584591,11.5415841,FEWB,Singapore Airlines Cargo Pte. Ltd.,2018/1/19,,2018/1/21 16:00,2018/1/23 23:00,2018/1/22 23:00,,,2018/1/24 11:00,2018/1/23 23:00,t,1480.73,15227.42,13273.91,15959.51,2685.6
534750,2019/5/7,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,30.35590382,120.8399928,PVG - Shanghai - China,YYZ - Toronto - Canada,,43.01866382,-80.32430718,TPEB,Hillside Warehouse and Trucking,2019/5/10,2019/5/15 09:15,2019/5/15 04:00,2019/5/15 23:10,2019/5/15 16:00,,,2019/5/17 16:00,2019/5/17 16:00,f,185.26,4041.33,3624.34,4595.18,970.84
340993,2018/7/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,22.4553785,113.3875845,"Hong Kong, Hong Kong","Long Beach, California",,33.4765715,-118.5234655,TPEB,Combimar & Agemar,2018/7/21,2018/7/28 16:00,2018/7/29 06:40,2018/8/15 11:30,2018/8/15 11:10,,,2018/8/20 19:00,24:29.1,t,1030.47,10874.21,8294.24,10874.21,2579.97
120129,2017/10/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.32088165,112.3076456,"Yantian, China","Los Angeles, CA",,33.31721165,-118.6312154,TPEB,Balkan Bulgarian Airlines,2017/11/5,2017/11/14 16:00,2017/11/13 20:31,2017/11/29 02:00,2017/11/29 00:00,,,2017/11/28 20:00,2017/11/28 08:00,f,442.11,4421.09,4505.14,5043.07,537.93
513656,2019/4/1,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.32076041,112.3075244,"Yantian, China","Los Angeles, CA",,33.31718941,-118.6312516,TPEB,Air Creebec,2019/5/3,2019/5/9 16:00,2019/5/10 04:00,2019/5/26 00:00,2019/5/26 19:00,,,2019/6/4 12:00,2019/5/30 19:00,t,677.24,7125.44,6555.74,7473.77,918.03
554479,2019/6/10,Ocean FCL,f,CY to CY,Port to Door,FOB,f,750761,730503,30.32074386,120.1582909,"Shanghai, China","Los Angeles, CA",,33.33111386,-118.8858991,TPEB,Gabon Airlines Cargo,2019/6/25,2019/7/2 04:00,2019/7/2 04:30,2019/7/14 07:00,2019/7/14 22:02,,,2019/7/23 12:00,2019/7/23 19:00,t,5585.71,56277.38,12682.75,57060.83,44378.08
31013,2016/5/20,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.0736022,113.4727132,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.4561012,-119.0473908,TPEB,QFS Transportation,2016/5/20,2016/5/20 16:00,2016/5/20 16:00,2016/5/21 07:00,2016/5/21 07:00,,,2016/5/24 07:00,2016/5/24 07:00,t,6964.56,69978.61,64969.58,69978.61,5009.03
395803,2018/8/23,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.31982272,112.3065867,"Yantian, China","Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/9/20,2018/9/23 16:00,2018/9/24 03:22,2018/10/18 07:00,2018/10/19 02:10,2018/11/3 04:00,2018/11/3 09:47,,,f,1337.05,13370.45,13505,13622.73,117.73
595833,2019/8/13,Air,f,CFS to CFS,Door to Door,EXW,t,742908,654884,21.52884035,112.6119884,HKG - Hong Kong - Hong Kong,LGW - London - United Kingdom,,52.95488535,-2.74558165,FEWB,QFS Transportation,2019/8/23,,2019/8/25 18:05,2019/8/26 06:48,2019/8/26 06:48,,,2019/8/29 11:00,2019/8/29 11:00,t,583.3,11807.32,3544.99,11961.03,8416.04
84513,2017/5/12,Air,f,CFS to CFS,Port to Door,FOB,f,598641,543943,21.96644124,113.4812102,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.44855624,-118.9576368,TPEB,Garuda Indonesia,2017/5/13,2017/5/15 04:00,2017/5/15 10:10,2017/5/15 19:00,2017/5/15 19:00,,,2017/5/18 19:00,2017/5/18 07:00,t,1490.96,15242.73,14619.3,15242.73,623.43
590083,2019/8/5,Air,f,CFS to CFS,Port to Door,FOB,f,740994,654884,22.12013075,113.4686717,HKG - Hong Kong - Hong Kong,LHR - London - United Kingdom,,51.28928575,-0.057168253,FEWB,Voltrans Logistics Co.,2019/8/6,2019/8/10 14:05,2019/8/10 04:00,2019/8/11 19:25,2019/8/11 11:00,,,2019/8/13 11:00,2019/8/13 11:00,t,272.35,5588.35,1772.18,5659.52,3887.34
562894,2019/6/21,Air,f,CFS to CFS,Door to Door,DDP,t,547503,547503,22.06296617,113.2878192,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.70455617,4.182068171,FEWB,Voltrans Logistics Co.,2019/6/22,2019/6/26 00:25,2019/6/26 04:00,2019/6/26 17:30,2019/6/26 10:00,,,2019/7/1 10:00,2019/7/1 10:00,t,119.06,1190.93,984.74,1190.93,206.19
96655,2017/7/8,Air,f,CFS to CFS,Port to Door,FOB,f,628973,543943,29.45961726,120.5770593,PVG - Shanghai - China,LAX - Los Angeles - CA,,33.40528526,-118.2753177,TPEB,L&D Transport,2017/7/16,2017/7/17 16:00,2017/7/18 04:00,2017/7/18 07:00,2017/7/18 19:00,,,2017/7/20 19:00,2017/7/20 16:00,t,7157.46,71907.88,71765.45,71907.88,142.43
77919,2017/4/12,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.26590796,113.586313,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.40494996,-118.275653,TPEB,QFS Transportation,2017/4/13,2017/4/14 04:00,2017/4/15 04:00,2017/4/14 19:00,2017/4/15 19:00,,,2017/4/18 19:00,2017/4/18 18:16,t,1194.35,12276.87,11913.92,12276.87,362.95
445361,2018/11/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693219,654884,30.35164465,120.8357336,"Shanghai, China","Los Angeles, CA",,33.67798165,-118.9814614,TPEB,Combimar & Agemar,2018/11/14,2018/12/12 04:00,2018/12/11 08:32,2018/12/26 20:00,2018/12/27 13:59,,,2019/1/11 22:00,2019/1/11 22:00,t,430.78,11146.22,6287.41,11163.05,4875.64
91470,2017/6/15,Ocean FCL,f,CY to CY,Door to Door,FOB,f,606418,552355,21.73998717,113.6010262,"Yantian, China",Seattle,,46.87278317,-122.8012208,TPEB,DAC Air SA,2017/6/20,2017/6/29 15:00,2017/6/29 21:50,2017/7/22 20:00,2017/7/22 20:00,,,2017/7/26 19:00,2017/7/26 07:00,t,654.12,6874.66,5735.11,7218.19,1483.08
236154,2018/3/28,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.31694059,112.3037046,"Yantian, China","Long Beach, California",,33.31336959,-118.6350714,TPEB,G & M TRUCKING LLC,2018/5/4,2018/5/15 16:00,2018/5/15 16:00,2018/6/2 07:00,2018/5/30 07:00,,,2018/6/9 19:00,2018/6/7 07:00,f,442.89,4428.87,4001.14,4883.54,882.4
145833,2018/1/8,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,21.96414504,113.478914,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.40583004,-118.277542,TPEB,QFS Transportation,2018/1/8,2018/1/8 16:00,2018/1/8 16:00,2018/1/10 06:15,2018/1/9 08:00,,,2018/1/11 08:00,2018/1/10 23:00,t,1676.75,17215.05,14699.81,17215.05,2515.24
470224,2018/12/28,Air,f,CFS to CFS,Door to Door,EXW,f,635558,543943,24.41658023,120.9056722,TPE - Taipei - Taiwan,AMS - Amsterdam - Netherlands,,50.90738923,11.51190423,FEWB,Business Express (Delta Connection),2019/1/3,2019/1/5 04:00,2019/1/4 17:29,2019/1/5 06:28,2019/1/5 06:28,,,2019/1/21 11:00,2019/1/21 11:00,t,336.16,3784.24,2205.04,4769.13,2564.09
397392,2018/8/24,Ocean FCL,f,CY to CY,Port to Door,FOB,f,636800,543943,22.20347684,113.3464498,"Yantian, China","Los Angeles, CA",,33.46432784,-118.1964122,TPEB,Air Creebec,2018/9/1,2018/9/8 16:00,2018/9/10 09:22,2018/9/23 15:00,2018/9/25 19:00,,,2018/10/4 07:00,2018/10/4 07:00,t,7079.17,71914.83,71927.6,75508.68,3581.08
225681,2018/3/15,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.65382201,119.144682,Ningbo,"Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/3/31,2018/4/5 20:00,2018/4/5 15:13,2018/4/19 19:00,2018/4/20 02:04,2018/5/3 04:00,2018/5/3 07:12,,,f,375.76,3757.64,9486.77,9604.72,117.95
46513,2016/9/30,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633726,546609,29.6873539,119.5727029,Ningbo,"Los Angeles, CA",,,,TPEB,Gabon Airlines Cargo,2016/11/8,2016/11/13 16:00,2016/11/12 16:00,2016/11/27 08:00,2016/11/27 08:00,,,,,f,633.59,6335.85,6157.23,7036.84,879.61
97398,2017/7/12,Air,f,CFS to CFS,Port to Door,FOB,f,600208,583732,21.73801223,113.5990512,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.39993223,-118.7387038,TPEB,Corsair,2017/7/15,,2017/7/15 16:00,,2017/7/16 07:00,,,12:02.9,2017/7/20 19:30,t,1207.6,12409.72,11680.94,14402.66,2721.72
143564,2017/12/29,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.45274439,113.1864684,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.95140539,11.53453039,FEWB,Aero Lloyd,2017/12/29,2017/12/30 16:00,2017/12/29 16:00,2017/12/31 23:00,2017/12/30 23:00,,,2018/1/8 11:00,2018/1/7 23:00,t,4936.95,49790.94,30643.27,50378.33,19735.06
549744,2019/5/31,Ocean FCL,f,CY to CY,Port to Door,FOB,f,750761,730503,29.72882022,119.7672312,"Shanghai, China","Long Beach, California",,33.32488922,-118.8921238,TPEB,Orient Thai Airlines,2019/6/4,2019/6/15 16:00,2019/6/16 02:30,2019/7/1 13:00,2019/7/1 19:00,,,2019/7/15 12:00,2019/7/16 01:30,t,5354.58,53967.22,30785.69,46640.33,15854.64
449950,2018/11/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,647893,583732,21.78854327,113.5550943,"Hong Kong, Hong Kong","Long Beach, California",,33.55284327,-118.0133677,TPEB,Combimar & Agemar,2018/12/1,2018/12/11 04:00,2018/12/11 08:11,2018/12/27 20:00,2018/12/27 13:49,,,2019/1/7 16:30,2019/1/7 16:00,t,1322.95,9241.21,8290.76,10563.24,2272.48
567030,2019/6/28,Ocean FCL,f,CY to CY,Port to Door,FOB,f,680817,654884,22.1377531,113.4733841,"Yantian, China","Los Angeles, CA",,33.6746681,-118.9847749,TPEB,Gabon Airlines Cargo,2019/7/6,2019/7/18 15:00,2019/7/18 08:17,2019/8/4 23:00,2019/8/4 21:15,,,2019/8/15 15:00,2019/8/15 15:00,t,418.73,8974.52,8369.52,10219.7,1850.18
245141,2018/4/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,609571,552355,22.13920991,113.6651349,"Yantian, China",Seattle,,46.63930191,-122.8111091,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/4/16,2018/4/25 22:00,2018/4/26 00:34,2018/5/17 01:00,2018/5/16 23:06,,,2018/5/21 19:00,2018/5/21 07:00,t,602.89,6784.41,5620.68,7597.22,1976.54
605942,2019/8/27,Ocean FCL,f,CY to CY,Port to Port,FOB,t,639191,546609,27.47304522,114.9633442,Ningbo,"Long Beach, California",,33.30920122,-118.6392888,TPEB,G & M TRUCKING LLC,2019/9/25,2019/10/5 17:00,,2019/10/22 01:00,,,,2019/10/31 19:00,,t,426.84,4622.67,0,5078.19,5078.19
477990,2019/1/14,Air,f,CFS to CFS,Door to Door,EXW,t,719753,719753,30.76698193,121.0054429,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.46063793,-118.0955081,TPEB,Pacific Wings,2019/2/14,2019/2/17 04:00,2019/2/17 11:03,2019/2/18 14:00,2019/2/18 12:00,,,2019/2/21 12:00,2019/2/21 16:00,t,991.93,20260.44,18521.2,19983.29,1462.09
499745,2019/3/5,Ocean FCL,f,CY to CY,Port to Door,FOB,f,647893,583732,21.78722308,113.5537741,"Hong Kong, Hong Kong","Los Angeles, CA","Chicago, Illinois",39.02520508,-86.65174692,TPEB,Gabon Airlines Cargo,2019/3/23,2019/3/27 16:00,2019/3/28 02:46,2019/4/14 00:00,2019/4/15 08:33,2019/4/26 17:00,2019/4/23 12:08,2019/5/1 13:30,49:06.4,t,2554.53,17562.82,19679.92,18204.51,-1475.41
167073,2018/2/7,Air,f,CFS to CFS,Port to Door,FOB,f,600208,583732,21.75653328,113.5676473,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.56975028,-118.0168787,TPEB,QFS Transportation,2018/2/10,2018/2/13 16:00,2018/2/15 02:50,2018/2/15 20:00,2018/2/15 18:55,,,2018/2/20 08:00,2018/2/20 19:00,t,184.94,2183.5,2034.68,3046.93,1012.25
213690,2018/2/28,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,22.07308092,113.4360239,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.48244692,-117.8094531,TPEB,WEC Lines,2018/3/2,2018/3/4 16:00,2018/3/5 06:30,2018/3/5 08:00,2018/3/5 23:00,,,2018/3/6 08:00,2018/3/7 07:00,t,6429.16,64747.1,61677.55,64550.51,2872.96
560742,2019/6/19,Air,f,CFS to CFS,Door to Door,EXW,f,694753,654884,22.37367214,113.0730991,HKG - Hong Kong - Hong Kong,MIA - Miami - FL,,26.09627014,-80.72168686,TPEB,QFS Transportation,2019/6/21,2019/6/27 04:00,2019/6/26 16:05,2019/6/27 10:50,2019/6/27 16:00,,,2019/7/2 14:00,2019/7/2 15:00,t,1285.49,26594.07,25036.71,28994.08,3957.37
278128,2018/5/14,Air,f,CFS to CFS,Port to Door,FOB,t,642848,543943,23.94090601,117.574256,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.40105001,-118.282322,TPEB,Business Express (Delta Connection),2018/5/15,2018/5/17 13:00,2018/5/17 13:00,2018/5/18 10:30,2018/5/18 11:26,,,2018/5/18 07:00,2018/5/18 22:00,t,3423.24,34809.25,39150.74,34809.25,-4341.49
146766,2018/1/10,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,10.42260933,105.9291383,"Vung Tau, Vietnam","Vancouver, Canada","Toronto, Canada",43.04219933,-80.27224867,TPEB,Balkan Bulgarian Airlines,2018/1/15,2018/1/22 21:30,2018/1/23 03:40,2018/2/17 18:00,2018/2/18 16:26,2018/3/2 17:00,2018/3/2 05:00,2018/3/6 17:00,2018/3/6 05:00,t,1565.63,11046.26,12736.9,12868.09,131.19
456198,2018/12/1,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.64974929,119.1406093,Ningbo,"Long Beach, California",,33.30788529,-118.6405557,TPEB,G & M TRUCKING LLC,2019/1/8,2019/1/12 17:00,2019/1/13 04:00,2019/1/28 16:00,2019/1/28 20:00,,,2019/2/3 20:00,2019/2/14 20:00,t,1359.94,14021.43,13008.58,14207.12,1198.54
477996,2019/1/14,Air,f,CFS to CFS,Door to Door,EXW,t,719753,719753,30.76580505,121.0042661,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.45946105,-118.0966849,TPEB,Schreiner Airways,2019/2/27,2019/3/5 03:00,2019/3/5 04:00,2019/3/5 09:30,2019/3/5 20:00,,,2019/3/8 12:00,2019/3/8 14:00,t,249.84,5418.86,6773.54,5357.69,-1415.85
91502,2017/6/15,Ocean FCL,f,CY to CY,Door to Door,FOB,t,609555,594248,22.58262554,112.6756255,"Hong Kong, Hong Kong",Jacksonville,,29.23835254,-81.96810846,TPEB,Air Creebec,2017/6/20,2017/7/8 16:00,2017/7/8 16:00,2017/8/19 16:00,2017/8/19 16:00,,,2017/9/22 16:00,2017/9/22 04:00,t,3614.89,27521.1,13921.52,29169.8,15248.28
51641,2016/11/1,Ocean FCL,f,CY to CY,Port to Door,FOB,f,600208,583732,21.75513878,113.5663228,"Hong Kong, Hong Kong","Los Angeles, CA",,33.39608078,-118.7425552,TPEB,DAC Air SA,2016/11/2,2016/11/8 16:00,2016/11/8 16:00,2016/11/24 08:00,2016/11/26 08:00,,,2016/12/1 08:00,2016/12/1 08:00,t,1211.14,8408.53,7698.94,10664.31,2965.37
617425,2019/9/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.649285,119.140145,Ningbo,"Long Beach, California",,33.307421,-118.64102,TPEB,G & M TRUCKING LLC,2019/10/25,2019/11/2 17:00,,2019/11/19 02:00,,,,,,t,427.18,4626.33,0,6264.12,6264.12
457364,2018/12/4,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.3100889,112.2968529,"Yantian, China","Los Angeles, CA",,33.3065179,-118.6419231,TPEB,Air Creebec,2018/12/28,2019/1/3 16:00,2019/1/7 04:00,2019/1/26 20:00,2019/1/28 20:00,,,2019/2/5 20:00,2019/2/18 20:00,t,802.34,8445.66,7117.67,8483.39,1365.72
81125,2017/4/26,Air,f,CFS to CFS,Port to Door,FOB,f,631676,546609,22.31441846,112.3068145,HKG - Hong Kong - Hong Kong,YVR - Vancouver - Canada,YUL - Montreal - Canada,44.91103046,-74.34876854,TPEB,Hillside Warehouse and Trucking,2017/4/28,2017/5/6 04:00,2017/5/5 04:00,2017/5/6 19:00,2017/5/5 19:00,2017/5/7 16:00,2017/5/7 16:00,2017/5/9 16:00,2017/5/9 16:00,f,1095.25,10952.45,11894.66,12047.71,153.05
418482,2018/9/20,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.64797784,119.1388378,Ningbo,"Los Angeles, CA",,33.30611384,-118.6423272,TPEB,Gabon Airlines Cargo,2018/10/10,2018/10/17 16:00,2018/10/17 00:56,2018/10/30 14:00,2018/10/30 14:00,,,2018/11/1 19:00,2018/11/3 07:00,f,1319.44,13194.38,12755.13,13194.38,439.25
401575,2018/8/28,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632221,546609,22.43584765,112.5355226,"Yantian, China","Vancouver, Canada","Montreal, QC",44.91143365,-74.34913735,TPEB,National Airlines,2018/10/10,2018/10/14 16:00,2018/10/14 16:00,2018/11/4 07:00,2018/11/4 18:54,2018/11/17 05:00,2018/11/17 06:14,2018/11/27 05:00,2018/11/19 05:00,f,1130.33,11303.35,11438.52,12982.83,1544.31
415382,2018/9/14,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.44350213,113.3757081,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.46469513,-118.5353419,TPEB,QFS Transportation,2018/9/15,2018/9/17 17:00,2018/9/17 17:00,2018/9/18 15:05,2018/9/18 07:00,,,2018/9/25 19:00,15:27.4,t,12865.51,129210.63,104549.68,129278.23,24728.55
105087,2017/8/14,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.30785242,112.2946164,"Yantian, China","Los Angeles, CA",,,,TPEB,Balkan Bulgarian Airlines,2017/8/23,2017/8/29 20:00,2017/8/31 14:55,2017/9/13 21:00,2017/9/16 06:40,,,,,f,596.85,5968.51,4565.15,6678.64,2113.49
118960,2017/10/5,Air,f,CFS to CFS,Door to Door,EXW,f,644262,543943,22.41174937,119.6390494,TPE - Taipei - Taiwan,LAX - Los Angeles - CA,,33.39680237,-118.2865696,TPEB,Business Express (Delta Connection),2017/10/12,2017/10/12 16:00,2017/10/13 00:16,2017/10/13 07:00,2017/10/13 12:05,,,2017/10/16 07:00,2017/10/16 17:00,t,626.75,6602.28,6215.48,7606.96,1391.48
324972,2018/6/27,Air,f,CFS to CFS,Port to Door,FOB,t,642848,543943,23.93623264,117.5695826,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.39637664,-118.2869954,TPEB,Schreiner Airways,2018/6/30,2018/7/5 05:40,2018/7/5 05:40,2018/7/5 22:30,2018/7/5 22:30,,,2018/7/6 07:00,32:02.2,t,12381.02,124232.99,112483.88,124872.3,12388.42
318563,2018/6/21,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.30675328,112.2935173,"Yantian, China","Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/7/12,2018/7/15 16:00,2018/7/15 16:00,2018/8/2 07:00,2018/8/2 07:00,2018/8/18 04:00,2018/8/17 20:04,,,f,903.33,9033.25,8711.84,9845.23,1133.39
417385,2018/9/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,606659,548254,10.23419023,106.0407552,"Ho Chi Minh, Vietnam","New York, NY / Newark, NJ",,39.99785423,-76.30040877,TPEB,Air Creebec,2018/10/1,2018/10/4 17:00,2018/10/4 17:00,2018/11/7 05:00,2018/11/7 05:00,,,2018/11/14 13:00,2018/11/14 13:00,t,1301.41,13437.03,12865.07,14616.13,1751.06
608960,2019/8/30,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633728,546609,22.18299456,112.6787236,"Yantian, China","Long Beach, California",,33.30301856,-118.6454224,TPEB,"Air Cargo Carriers, Inc.",2019/9/30,2019/10/6 00:00,,2019/10/24 19:00,,,,2019/11/3 20:00,,t,428.01,4635.38,0,5092.15,5092.15
440463,2018/10/31,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.30611175,112.2928757,"Yantian, China","Los Angeles, CA",,33.30254075,-118.6459003,TPEB,Gabon Airlines Cargo,2018/11/29,2018/12/9 12:00,2018/12/7 02:37,2018/12/26 18:00,2018/12/26 20:00,,,2019/1/2 08:00,2019/1/7 20:00,t,868.13,9036.6,8232.75,9432.72,1199.97
415517,2018/9/14,Air,f,CFS to CFS,Door to Door,EXW,f,636800,543943,35.27184477,103.6055818,HKG - Hong Kong - Hong Kong,JFK - New York - NY,"H&I TRANSPORT, INC.",39.18136877,-75.92832823,TPEB,QFS Transportation,2018/9/20,,2018/9/21 08:05,2018/9/22 02:00,2018/9/22 02:00,2018/9/22 04:00,2018/9/22 04:00,2018/9/25 16:00,2018/9/25 15:00,t,6321.55,63641.73,55078.78,69696.22,14617.44
463540,2018/12/14,Air,f,CFS to CFS,Port to Door,FOB,t,598234,543943,31.81403374,106.7457167,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.89711874,11.50163374,FEWB,Nationwide Air,2018/12/17,2018/12/18 23:35,2018/12/19 04:00,2018/12/21 11:00,2018/12/21 11:00,,,2019/1/7 11:00,2019/1/7 11:00,t,1933.78,19896.59,12998.38,22157.95,9159.57
413312,2018/9/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639558,546609,22.2157031,112.7030711,"Yantian, China","Los Angeles, CA",,33.3020201,-118.6464209,TPEB,Orient Thai Airlines,2018/10/19,2018/10/26 16:00,2018/10/25 22:44,2018/11/11 18:00,2018/11/11 09:50,,,2018/11/20 08:00,2018/11/15 08:00,f,836.09,8360.91,7947.94,8800.96,853.02
550634,2019/6/3,Air,f,CFS to CFS,Port to Door,FOB,f,622800,548254,21.74481423,113.5857432,HKG - Hong Kong - Hong Kong,SFO - San Francisco - CA,JFK - New York - NY,39.99633723,-76.30192577,TPEB,KLM Royal Dutch Airlines,2019/6/15,2019/6/20 03:20,2019/6/20 03:20,2019/6/20 16:18,2019/6/20 16:18,2019/6/21 20:30,2019/6/21 16:00,2019/6/26 12:00,2019/6/26 12:00,t,46812.3,48648.51,18442.66,51737.43,33294.77
610597,2019/9/3,Ocean FCL,f,CY to CY,Port to Door,FOB,f,619714,548913,23.23182544,114.1783894,"Yantian, China","Oakland, CA",,36.09991544,-120.3266646,TPEB,British Airways p.l.c.,2019/9/30,2019/10/7 04:00,,2019/10/26 19:00,,,,2019/10/31 19:00,,t,3979.26,40215.84,0,41645.64,41645.64
157116,2018/1/25,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.44257512,113.1762991,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.39359112,-118.2897809,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/1/26,2018/1/26 16:00,2018/1/27 05:00,2018/1/27 09:00,2018/1/27 17:30,,,2018/1/29 08:00,2018/1/29 23:00,t,4472.59,45182.96,41005.5,45182.96,4177.46
516576,2019/4/5,Air,f,CFS to CFS,Door to Door,EXW,f,627971,548254,43.31899501,9.937447008,FCO - Rome - Italy,JFK - New York - NY,,39.99546301,-76.30279999,TAWB,Northwestern Air Lease,2019/4/9,2019/4/12 13:00,2019/4/12 10:00,2019/4/13 04:00,2019/4/13 16:00,,,2019/4/17 15:00,2019/4/17 15:00,t,1677.71,17200.46,16167,18574.54,2407.54
123456,2017/10/20,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.4384729,113.1784729,HKG - Hong Kong - Hong Kong,MEL - Melbourne - Australia,,-38.4977381,144.6519899,ROW,QFS Transportation,2017/10/20,2017/10/23 16:00,2017/10/23 16:10,2017/10/24 13:00,2017/10/25 01:15,,,2017/10/26 13:00,2017/10/26 13:00,t,2095.09,22247.01,26593.48,24296.6,-2296.88
594697,2019/8/12,Ocean FCL,f,CY to CY,Port to Door,FOB,f,680817,654884,22.12787762,113.4635086,"Yantian, China","Sydney, Australia",,-34.62369138,150.2537496,ROW,Gabon Airlines Cargo,2019/8/14,2019/8/30 18:00,2019/8/30 02:50,2019/9/9 14:00,2019/9/11 05:44,,,2019/9/12 02:00,2019/9/12 02:00,f,413.53,11270.27,7687.38,11250.72,3563.34
544975,2019/5/23,Air,f,CFS to CFS,Port to Door,DDP,t,547503,547503,22.04798719,113.2728402,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.68957719,4.167089186,FEWB,Aero Lloyd,2019/5/24,2019/5/29 13:55,2019/5/29 13:55,2019/5/30 05:35,2019/5/30 10:00,,,2019/6/5 10:00,2019/6/5 10:00,f,651.9,6519.36,13655.65,4138.46,-9517.19
